,price
140053,"$949,000"
140054,"$1,275,000"
140055,"$1,150,000"
140056,"$960,000"
140057,"$565,000"
140058,"$1,100,000"
140059,"$715,000"
140060,"$2,250,000"
140061,"$300,000"
140062,"$1,799,000"
140063,"$789,900"
140064,"$1,550,000"
140065,"$1,050,000"
140066,"$1,099,000"
140067,"$799,000"
140068,"$1,495,000"
140069,"$2,095,000"
140070,"$3,300,000"
140071,"$819,000"
140072,"$1,449,000"
140073,"$998,000"
140074,"$4,185,000"
140075,"$995,000"
140076,"$394,000"
140077,"$400,000"
140078,"$1,318,000"
140079,"$998,000"
140080,"$925,000"
140081,"$625,000"
140082,"$995,000"
140083,"$5,250,000"
140084,"$2,750,000"
140085,"$868,000"
140086,"$978,000"
140087,"$799,000"
140088,"$510,000"
140089,"$400,000"
140090,"$7,200,000"
140091,"$729,000"
140092,"$3,895,000"
140093,"$1,825,000"
140094,"$899,000"
140095,"$4,645,000"
140096,"$2,599,000"
140097,"$680,000"
140098,"$1,095,000"
140099,"$3,500"
140100,"$1,695,000"
140101,"$799,000"
140102,"$1,048,000"
140103,"$1,995,000"
140104,"$2,795,000"
140105,"$2,995,000"
140106,"$545,000"
140107,"$575,000"
140108,"$525,000"
140109,"$2,195,000"
140110,"$1,149,000"
140111,"$1,695,000"
140112,"$11,750,000"
140113,"$995,000"
140114,"$1,995,000"
140115,"$949,000"
140116,"$1,275,000"
140117,"$1,150,000"
140118,"$960,000"
140119,"$565,000"
140120,"$1,100,000"
140121,"$715,000"
140122,"$2,250,000"
140123,"$300,000"
140124,"$1,799,000"
140125,"$789,900"
140126,"$1,550,000"
140127,"$1,050,000"
140128,"$1,099,000"
140129,"$799,000"
140130,"$1,495,000"
140131,"$2,095,000"
140132,"$3,300,000"
140133,"$819,000"
140134,"$1,449,000"
140135,"$998,000"
140136,"$4,185,000"
140137,"$995,000"
140138,"$394,000"
140139,"$400,000"
140140,"$1,318,000"
140141,"$998,000"
140142,"$925,000"
140143,"$625,000"
140144,"$995,000"
140145,"$5,250,000"
140146,"$2,750,000"
140147,"$868,000"
140148,"$978,000"
140149,"$799,000"
140150,"$510,000"
140151,"$400,000"
140152,"$7,200,000"
140153,"$729,000"
140154,"$3,895,000"
140155,"$1,825,000"
140156,"$899,000"
140157,"$4,645,000"
140158,"$2,599,000"
140159,"$680,000"
140160,"$1,095,000"
140161,"$3,500"
140162,"$1,695,000"
140163,"$799,000"
140164,"$1,048,000"
140165,"$1,995,000"
140166,"$2,795,000"
140167,"$2,995,000"
140168,"$545,000"
140169,"$575,000"
140170,"$525,000"
140171,"$2,195,000"
140172,"$1,149,000"
140173,"$1,695,000"
140174,"$11,750,000"
140175,"$995,000"
140176,"$1,995,000"
140177,"$949,000"
140178,"$1,275,000"
140179,"$1,150,000"
140180,"$960,000"
140181,"$565,000"
140182,"$1,100,000"
140183,"$715,000"
140184,"$2,250,000"
140185,"$300,000"
140186,"$1,799,000"
140187,"$789,900"
140188,"$1,550,000"
140189,"$1,050,000"
140190,"$1,099,000"
140191,"$799,000"
140192,"$1,495,000"
140193,"$2,095,000"
140194,"$3,300,000"
140195,"$819,000"
140196,"$1,449,000"
140197,"$998,000"
140198,"$4,185,000"
140199,"$995,000"
140200,"$394,000"
140201,"$400,000"
140202,"$1,318,000"
140203,"$998,000"
140204,"$925,000"
140205,"$625,000"
140206,"$995,000"
140207,"$5,250,000"
140208,"$2,750,000"
140209,"$868,000"
140210,"$978,000"
140211,"$799,000"
140212,"$510,000"
140213,"$400,000"
140214,"$7,200,000"
140215,"$729,000"
140216,"$3,895,000"
140217,"$1,825,000"
140218,"$899,000"
140219,"$4,645,000"
140220,"$2,599,000"
140221,"$680,000"
140222,"$1,095,000"
140223,"$3,500"
140224,"$1,695,000"
140225,"$799,000"
140226,"$1,048,000"
140227,"$1,995,000"
140228,"$2,795,000"
140229,"$2,995,000"
140230,"$545,000"
140231,"$575,000"
140232,"$525,000"
140233,"$2,195,000"
140234,"$1,149,000"
140235,"$1,695,000"
140236,"$11,750,000"
140237,"$995,000"
140238,"$1,995,000"
140239,"$949,000"
140240,"$1,275,000"
140241,"$1,150,000"
140242,"$960,000"
140243,"$565,000"
140244,"$1,100,000"
140245,"$715,000"
140246,"$2,250,000"
140247,"$300,000"
140248,"$1,799,000"
140249,"$789,900"
140250,"$1,550,000"
140251,"$1,050,000"
140252,"$1,099,000"
140253,"$799,000"
140254,"$1,495,000"
140255,"$2,095,000"
140256,"$3,300,000"
140257,"$819,000"
140258,"$1,449,000"
140259,"$998,000"
140260,"$4,185,000"
140261,"$995,000"
140262,"$394,000"
140263,"$400,000"
140264,"$1,318,000"
140265,"$998,000"
140266,"$925,000"
140267,"$625,000"
140268,"$995,000"
140269,"$5,250,000"
140270,"$2,750,000"
140271,"$868,000"
140272,"$978,000"
140273,"$799,000"
140274,"$510,000"
140275,"$400,000"
140276,"$7,200,000"
140277,"$729,000"
140278,"$3,895,000"
140279,"$1,825,000"
140280,"$899,000"
140281,"$4,645,000"
140282,"$2,599,000"
140283,"$680,000"
140284,"$1,095,000"
140285,"$3,500"
140286,"$1,695,000"
140287,"$799,000"
140288,"$1,048,000"
140289,"$1,995,000"
140290,"$2,795,000"
140291,"$2,995,000"
140292,"$545,000"
140293,"$575,000"
140294,"$525,000"
140295,"$2,195,000"
140296,"$1,149,000"
140297,"$1,695,000"
140298,"$11,750,000"
140299,"$995,000"
140300,"$1,995,000"
140301,"$949,000"
140302,"$1,275,000"
140303,"$1,150,000"
140304,"$960,000"
140305,"$565,000"
140306,"$1,100,000"
140307,"$715,000"
140308,"$2,250,000"
140309,"$300,000"
140310,"$1,799,000"
140311,"$789,900"
140312,"$1,550,000"
140313,"$1,050,000"
140314,"$1,099,000"
140315,"$799,000"
140316,"$1,495,000"
140317,"$2,095,000"
140318,"$3,300,000"
140319,"$819,000"
140320,"$1,449,000"
140321,"$998,000"
140322,"$4,185,000"
140323,"$995,000"
140324,"$394,000"
140325,"$400,000"
140326,"$1,318,000"
140327,"$998,000"
140328,"$925,000"
140329,"$625,000"
140330,"$995,000"
140331,"$5,250,000"
140332,"$2,750,000"
140333,"$868,000"
140334,"$978,000"
140335,"$799,000"
140336,"$510,000"
140337,"$400,000"
140338,"$7,200,000"
140339,"$729,000"
140340,"$3,895,000"
140341,"$1,825,000"
140342,"$899,000"
140343,"$4,645,000"
140344,"$2,599,000"
140345,"$680,000"
140346,"$1,095,000"
140347,"$3,500"
140348,"$1,695,000"
140349,"$799,000"
140350,"$1,048,000"
140351,"$1,995,000"
140352,"$2,795,000"
140353,"$2,995,000"
140354,"$545,000"
140355,"$575,000"
140356,"$525,000"
140357,"$2,195,000"
140358,"$1,149,000"
140359,"$1,695,000"
140360,"$11,750,000"
140361,"$995,000"
140362,"$1,995,000"
140363,"$949,000"
140364,"$1,275,000"
140365,"$1,150,000"
140366,"$960,000"
140367,"$565,000"
140368,"$1,100,000"
140369,"$715,000"
140370,"$2,250,000"
140371,"$300,000"
140372,"$1,799,000"
140373,"$789,900"
140374,"$1,550,000"
140375,"$1,050,000"
140376,"$1,099,000"
140377,"$799,000"
140378,"$1,495,000"
140379,"$2,095,000"
140380,"$3,300,000"
140381,"$819,000"
140382,"$1,449,000"
140383,"$998,000"
140384,"$4,185,000"
140385,"$995,000"
140386,"$394,000"
140387,"$400,000"
140388,"$1,318,000"
140389,"$998,000"
140390,"$925,000"
140391,"$625,000"
140392,"$995,000"
140393,"$5,250,000"
140394,"$2,750,000"
140395,"$868,000"
140396,"$978,000"
140397,"$799,000"
140398,"$510,000"
140399,"$400,000"
140400,"$7,200,000"
140401,"$729,000"
140402,"$3,895,000"
140403,"$1,825,000"
140404,"$899,000"
140405,"$4,645,000"
140406,"$2,599,000"
140407,"$680,000"
140408,"$1,095,000"
140409,"$3,500"
140410,"$1,695,000"
140411,"$799,000"
140412,"$1,048,000"
140413,"$1,995,000"
140414,"$2,795,000"
140415,"$2,995,000"
140416,"$545,000"
140417,"$575,000"
140418,"$525,000"
140419,"$2,195,000"
140420,"$1,149,000"
140421,"$1,695,000"
140422,"$11,750,000"
140423,"$995,000"
140424,"$1,995,000"
140425,"$949,000"
140426,"$1,275,000"
140427,"$1,150,000"
140428,"$960,000"
140429,"$565,000"
140430,"$1,100,000"
140431,"$715,000"
140432,"$2,250,000"
140433,"$300,000"
140434,"$1,799,000"
140435,"$789,900"
140436,"$1,550,000"
140437,"$1,050,000"
140438,"$1,099,000"
140439,"$799,000"
140440,"$1,495,000"
140441,"$2,095,000"
140442,"$3,300,000"
140443,"$819,000"
140444,"$1,449,000"
140445,"$998,000"
140446,"$4,185,000"
140447,"$995,000"
140448,"$394,000"
140449,"$400,000"
140450,"$1,318,000"
140451,"$998,000"
140452,"$925,000"
140453,"$625,000"
140454,"$995,000"
140455,"$5,250,000"
140456,"$2,750,000"
140457,"$868,000"
140458,"$978,000"
140459,"$799,000"
140460,"$510,000"
140461,"$400,000"
140462,"$7,200,000"
140463,"$729,000"
140464,"$3,895,000"
140465,"$1,825,000"
140466,"$899,000"
140467,"$4,645,000"
140468,"$2,599,000"
140469,"$680,000"
140470,"$1,095,000"
140471,"$3,500"
140472,"$1,695,000"
140473,"$799,000"
140474,"$1,048,000"
140475,"$1,995,000"
140476,"$2,795,000"
140477,"$2,995,000"
140478,"$545,000"
140479,"$575,000"
140480,"$525,000"
140481,"$2,195,000"
140482,"$1,149,000"
140483,"$1,695,000"
140484,"$11,750,000"
140485,"$995,000"
140486,"$1,995,000"
140487,"$949,000"
140488,"$1,275,000"
140489,"$1,150,000"
140490,"$960,000"
140491,"$565,000"
140492,"$1,100,000"
140493,"$715,000"
140494,"$2,250,000"
140495,"$300,000"
140496,"$1,799,000"
140497,"$789,900"
140498,"$1,550,000"
140499,"$1,050,000"
140500,"$1,099,000"
140501,"$799,000"
140502,"$1,495,000"
140503,"$2,095,000"
140504,"$3,300,000"
140505,"$819,000"
140506,"$1,449,000"
140507,"$998,000"
140508,"$4,185,000"
140509,"$995,000"
140510,"$394,000"
140511,"$400,000"
140512,"$1,318,000"
140513,"$998,000"
140514,"$925,000"
140515,"$625,000"
140516,"$995,000"
140517,"$5,250,000"
140518,"$2,750,000"
140519,"$868,000"
140520,"$978,000"
140521,"$799,000"
140522,"$510,000"
140523,"$400,000"
140524,"$7,200,000"
140525,"$729,000"
140526,"$3,895,000"
140527,"$1,825,000"
140528,"$899,000"
140529,"$4,645,000"
140530,"$2,599,000"
140531,"$680,000"
140532,"$1,095,000"
140533,"$3,500"
140534,"$1,695,000"
140535,"$799,000"
140536,"$1,048,000"
140537,"$1,995,000"
140538,"$2,795,000"
140539,"$2,995,000"
140540,"$545,000"
140541,"$575,000"
140542,"$525,000"
140543,"$2,195,000"
140544,"$1,149,000"
140545,"$1,695,000"
140546,"$11,750,000"
140547,"$995,000"
140548,"$1,995,000"
140549,"$949,000"
140550,"$1,275,000"
140551,"$1,150,000"
140552,"$960,000"
140553,"$565,000"
140554,"$1,100,000"
140555,"$715,000"
140556,"$2,250,000"
140557,"$300,000"
140558,"$1,799,000"
140559,"$789,900"
140560,"$1,550,000"
140561,"$1,050,000"
140562,"$1,099,000"
140563,"$799,000"
140564,"$1,495,000"
140565,"$2,095,000"
140566,"$3,300,000"
140567,"$819,000"
140568,"$1,449,000"
140569,"$998,000"
140570,"$4,185,000"
140571,"$995,000"
140572,"$394,000"
140573,"$400,000"
140574,"$1,318,000"
140575,"$998,000"
140576,"$925,000"
140577,"$625,000"
140578,"$995,000"
140579,"$5,250,000"
140580,"$2,750,000"
140581,"$868,000"
140582,"$978,000"
140583,"$799,000"
140584,"$510,000"
140585,"$400,000"
140586,"$7,200,000"
140587,"$729,000"
140588,"$3,895,000"
140589,"$1,825,000"
140590,"$899,000"
140591,"$4,645,000"
140592,"$2,599,000"
140593,"$680,000"
140594,"$1,095,000"
140595,"$3,500"
140596,"$1,695,000"
140597,"$799,000"
140598,"$1,048,000"
140599,"$1,995,000"
140600,"$2,795,000"
140601,"$2,995,000"
140602,"$545,000"
140603,"$575,000"
140604,"$525,000"
140605,"$2,195,000"
140606,"$1,149,000"
140607,"$1,695,000"
140608,"$11,750,000"
140609,"$995,000"
140610,"$1,995,000"
140611,"$949,000"
140612,"$1,275,000"
140613,"$1,150,000"
140614,"$960,000"
140615,"$565,000"
140616,"$1,100,000"
140617,"$715,000"
140618,"$2,250,000"
140619,"$300,000"
140620,"$1,799,000"
140621,"$789,900"
140622,"$1,550,000"
140623,"$1,050,000"
140624,"$1,099,000"
140625,"$799,000"
140626,"$1,495,000"
140627,"$2,095,000"
140628,"$3,300,000"
140629,"$819,000"
140630,"$1,449,000"
140631,"$998,000"
140632,"$4,185,000"
140633,"$995,000"
140634,"$394,000"
140635,"$400,000"
140636,"$1,318,000"
140637,"$998,000"
140638,"$925,000"
140639,"$625,000"
140640,"$995,000"
140641,"$5,250,000"
140642,"$2,750,000"
140643,"$868,000"
140644,"$978,000"
140645,"$799,000"
140646,"$510,000"
140647,"$400,000"
140648,"$7,200,000"
140649,"$729,000"
140650,"$3,895,000"
140651,"$1,825,000"
140652,"$899,000"
140653,"$4,645,000"
140654,"$2,599,000"
140655,"$680,000"
140656,"$1,095,000"
140657,"$3,500"
140658,"$1,695,000"
140659,"$799,000"
140660,"$1,048,000"
140661,"$1,995,000"
140662,"$2,795,000"
140663,"$2,995,000"
140664,"$545,000"
140665,"$575,000"
140666,"$525,000"
140667,"$2,195,000"
140668,"$1,149,000"
140669,"$1,695,000"
140670,"$11,750,000"
140671,"$995,000"
140672,"$1,995,000"
140673,"$949,000"
140674,"$1,275,000"
140675,"$1,150,000"
140676,"$960,000"
140677,"$565,000"
140678,"$1,100,000"
140679,"$715,000"
140680,"$2,250,000"
140681,"$300,000"
140682,"$1,799,000"
140683,"$789,900"
140684,"$1,550,000"
140685,"$1,050,000"
140686,"$1,099,000"
140687,"$799,000"
140688,"$1,495,000"
140689,"$2,095,000"
140690,"$3,300,000"
140691,"$819,000"
140692,"$1,449,000"
140693,"$998,000"
140694,"$4,185,000"
140695,"$995,000"
140696,"$394,000"
140697,"$400,000"
140698,"$1,318,000"
140699,"$998,000"
140700,"$925,000"
140701,"$625,000"
140702,"$995,000"
140703,"$5,250,000"
140704,"$2,750,000"
140705,"$868,000"
140706,"$978,000"
140707,"$799,000"
140708,"$510,000"
140709,"$400,000"
140710,"$7,200,000"
140711,"$729,000"
140712,"$3,895,000"
140713,"$1,825,000"
140714,"$899,000"
140715,"$4,645,000"
140716,"$2,599,000"
140717,"$680,000"
140718,"$1,095,000"
140719,"$3,500"
140720,"$1,695,000"
140721,"$799,000"
140722,"$1,048,000"
140723,"$1,995,000"
140724,"$2,795,000"
140725,"$2,995,000"
140726,"$545,000"
140727,"$575,000"
140728,"$525,000"
140729,"$2,195,000"
140730,"$1,149,000"
140731,"$1,695,000"
140732,"$11,750,000"
140733,"$995,000"
140734,"$1,995,000"
140735,"$949,000"
140736,"$1,275,000"
140737,"$1,150,000"
140738,"$960,000"
140739,"$565,000"
140740,"$1,100,000"
140741,"$715,000"
140742,"$2,250,000"
140743,"$300,000"
140744,"$1,799,000"
140745,"$789,900"
140746,"$1,550,000"
140747,"$1,050,000"
140748,"$1,099,000"
140749,"$799,000"
140750,"$1,495,000"
140751,"$2,095,000"
140752,"$3,300,000"
140753,"$819,000"
140754,"$1,449,000"
140755,"$998,000"
140756,"$4,185,000"
140757,"$995,000"
140758,"$394,000"
140759,"$400,000"
140760,"$1,318,000"
140761,"$998,000"
140762,"$925,000"
140763,"$625,000"
140764,"$995,000"
140765,"$5,250,000"
140766,"$2,750,000"
140767,"$868,000"
140768,"$978,000"
140769,"$799,000"
140770,"$510,000"
140771,"$400,000"
140772,"$7,200,000"
140773,"$729,000"
140774,"$3,895,000"
140775,"$1,825,000"
140776,"$899,000"
140777,"$4,645,000"
140778,"$2,599,000"
140779,"$680,000"
140780,"$1,095,000"
140781,"$3,500"
140782,"$1,695,000"
140783,"$799,000"
140784,"$1,048,000"
140785,"$1,995,000"
140786,"$2,795,000"
140787,"$2,995,000"
140788,"$545,000"
140789,"$575,000"
140790,"$525,000"
140791,"$2,195,000"
140792,"$1,149,000"
140793,"$1,695,000"
140794,"$11,750,000"
140795,"$995,000"
140796,"$1,995,000"
140797,"$949,000"
140798,"$1,275,000"
140799,"$1,150,000"
140800,"$960,000"
140801,"$565,000"
140802,"$1,100,000"
140803,"$715,000"
140804,"$2,250,000"
140805,"$300,000"
140806,"$1,799,000"
140807,"$789,900"
140808,"$1,550,000"
140809,"$1,050,000"
140810,"$1,099,000"
140811,"$799,000"
140812,"$1,495,000"
140813,"$2,095,000"
140814,"$3,300,000"
140815,"$819,000"
140816,"$1,449,000"
140817,"$998,000"
140818,"$4,185,000"
140819,"$995,000"
140820,"$394,000"
140821,"$400,000"
140822,"$1,318,000"
140823,"$998,000"
140824,"$925,000"
140825,"$625,000"
140826,"$995,000"
140827,"$5,250,000"
140828,"$2,750,000"
140829,"$868,000"
140830,"$978,000"
140831,"$799,000"
140832,"$510,000"
140833,"$400,000"
140834,"$7,200,000"
140835,"$729,000"
140836,"$3,895,000"
140837,"$1,825,000"
140838,"$899,000"
140839,"$4,645,000"
140840,"$2,599,000"
140841,"$680,000"
140842,"$1,095,000"
140843,"$3,500"
140844,"$1,695,000"
140845,"$799,000"
140846,"$1,048,000"
140847,"$1,995,000"
140848,"$2,795,000"
140849,"$2,995,000"
140850,"$545,000"
140851,"$575,000"
140852,"$525,000"
140853,"$2,195,000"
140854,"$1,149,000"
140855,"$1,695,000"
140856,"$11,750,000"
140857,"$995,000"
140858,"$1,995,000"
140859,"$949,000"
140860,"$1,275,000"
140861,"$1,150,000"
140862,"$960,000"
140863,"$565,000"
140864,"$1,100,000"
140865,"$715,000"
140866,"$2,250,000"
140867,"$300,000"
140868,"$1,799,000"
140869,"$789,900"
140870,"$1,550,000"
140871,"$1,050,000"
140872,"$1,099,000"
140873,"$799,000"
140874,"$1,495,000"
140875,"$2,095,000"
140876,"$3,300,000"
140877,"$819,000"
140878,"$1,449,000"
140879,"$998,000"
140880,"$4,185,000"
140881,"$995,000"
140882,"$394,000"
140883,"$400,000"
140884,"$1,318,000"
140885,"$998,000"
140886,"$925,000"
140887,"$625,000"
140888,"$995,000"
140889,"$5,250,000"
140890,"$2,750,000"
140891,"$868,000"
140892,"$978,000"
140893,"$799,000"
140894,"$510,000"
140895,"$400,000"
140896,"$7,200,000"
140897,"$729,000"
140898,"$3,895,000"
140899,"$1,825,000"
140900,"$899,000"
140901,"$4,645,000"
140902,"$2,599,000"
140903,"$680,000"
140904,"$1,095,000"
140905,"$3,500"
140906,"$1,695,000"
140907,"$799,000"
140908,"$1,048,000"
140909,"$1,995,000"
140910,"$2,795,000"
140911,"$2,995,000"
140912,"$545,000"
140913,"$575,000"
140914,"$525,000"
140915,"$2,195,000"
140916,"$1,149,000"
140917,"$1,695,000"
140918,"$11,750,000"
140919,"$995,000"
140920,"$1,995,000"
140921,"$949,000"
140922,"$1,275,000"
140923,"$1,150,000"
140924,"$960,000"
140925,"$565,000"
140926,"$1,100,000"
140927,"$715,000"
140928,"$2,250,000"
140929,"$300,000"
140930,"$1,799,000"
140931,"$789,900"
140932,"$1,550,000"
140933,"$1,050,000"
140934,"$1,099,000"
140935,"$799,000"
140936,"$1,495,000"
140937,"$2,095,000"
140938,"$3,300,000"
140939,"$819,000"
140940,"$1,449,000"
140941,"$998,000"
140942,"$4,185,000"
140943,"$995,000"
140944,"$394,000"
140945,"$400,000"
140946,"$1,318,000"
140947,"$998,000"
140948,"$925,000"
140949,"$625,000"
140950,"$995,000"
140951,"$5,250,000"
140952,"$2,750,000"
140953,"$868,000"
140954,"$978,000"
140955,"$799,000"
140956,"$510,000"
140957,"$400,000"
140958,"$7,200,000"
140959,"$729,000"
140960,"$3,895,000"
140961,"$1,825,000"
140962,"$899,000"
140963,"$4,645,000"
140964,"$2,599,000"
140965,"$680,000"
140966,"$1,095,000"
140967,"$3,500"
140968,"$1,695,000"
140969,"$799,000"
140970,"$1,048,000"
140971,"$1,995,000"
140972,"$2,795,000"
140973,"$2,995,000"
140974,"$545,000"
140975,"$575,000"
140976,"$525,000"
140977,"$2,195,000"
140978,"$1,149,000"
140979,"$1,695,000"
140980,"$11,750,000"
140981,"$995,000"
140982,"$1,995,000"
140983,"$949,000"
140984,"$1,275,000"
140985,"$1,150,000"
140986,"$960,000"
140987,"$565,000"
140988,"$1,100,000"
140989,"$715,000"
140990,"$2,250,000"
140991,"$300,000"
140992,"$1,799,000"
140993,"$789,900"
140994,"$1,550,000"
140995,"$1,050,000"
140996,"$1,099,000"
140997,"$799,000"
140998,"$1,495,000"
140999,"$2,095,000"
141000,"$3,300,000"
141001,"$819,000"
141002,"$1,449,000"
141003,"$998,000"
141004,"$4,185,000"
141005,"$995,000"
141006,"$394,000"
141007,"$400,000"
141008,"$1,318,000"
141009,"$998,000"
141010,"$925,000"
141011,"$625,000"
141012,"$995,000"
141013,"$5,250,000"
141014,"$2,750,000"
141015,"$868,000"
141016,"$978,000"
141017,"$799,000"
141018,"$510,000"
141019,"$400,000"
141020,"$7,200,000"
141021,"$729,000"
141022,"$3,895,000"
141023,"$1,825,000"
141024,"$899,000"
141025,"$4,645,000"
141026,"$2,599,000"
141027,"$680,000"
141028,"$1,095,000"
141029,"$3,500"
141030,"$1,695,000"
141031,"$799,000"
141032,"$1,048,000"
141033,"$1,995,000"
